UnderwrittenCoverID,PolicyID,TransactionMonth,IsVATRegistered,Citizenship,LegalType,Title,Language,Bank,AccountType,MaritalStatus,Gender,Country,Province,PostalCode,MainCrestaZone,SubCrestaZone,ItemType,mmcode,VehicleType,RegistrationYear,make,Model,Cylinders,cubiccapacity,kilowatts,bodytype,NumberOfDoors,VehicleIntroDate,CustomValueEstimate,AlarmImmobiliser,TrackingDevice,CapitalOutstanding,NewVehicle,WrittenOff,Rebuilt,Converted,CrossBorder,NumberOfVehiclesInFleet,SumInsured,TermFrequency,CalculatedPremiumPerTerm,ExcessSelected,CoverCategory,CoverType,CoverGroup,Section,Product,StatutoryClass,StatutoryRiskType,TotalPremium,TotalClaims,LossRatio
135995,10174,2015-03-01,False,  ,Individual,Mr,English,,,Not specified,Not specified,South Africa,Gauteng,190,Transvaal (Pretoria),Pretoria,Mobility - Motor,60058419.0,Passenger Vehicle,2012,TOYOTA,QUANTUM 2.7 SESFIKILE 16s,4.0,2694.0,111.0,B/S,4.0,4/2012,192400.0,Yes,No,192400.0,More than 6 months,,,,,,188200.0,Monthly,713.657,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,0.0,850.0,
196940,17598,2015-07-01,False,  ,Individual,Mr,English,,,Not specified,Not specified,South Africa,Gauteng,1739,Transvaal (all except Pretoria),Rand West,Mobility - Motor,60058407.0,Passenger Vehicle,2014,TOYOTA,QUANTUM 2.5 D-4D SESFIKILE 16s,4.0,2494.0,75.0,B/S,4.0,4/2012,,Yes,Yes,300000.0,More than 6 months,No,No,No,,,300000.0,Monthly,968.4173,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,849.488859649123,173337.01754386,204.04860590573958
166626,13358,2015-06-01,False,  ,Individual,Mr,English,,,Not specified,Not specified,South Africa,Gauteng,200,Transvaal (all except Pretoria),Bushveld,Mobility - Motor,60058418.0,Passenger Vehicle,2012,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,10/2010,244200.0,Yes,Yes,244200.0,More than 6 months,,,,,,7000.0,Monthly,85.0,No excess,Income Protector,Income Protector,Income Protector,Optional Extended Covers,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,74.561403508771,3070.17543859649,41.176470588235794
134046,11329,2015-04-01,False,  ,Individual,Mr,English,,,Not specified,Not specified,South Africa,Mpumalanga,2410,Transvaal (all except Pretoria),Transvaal South East,Mobility - Motor,64082120.0,Medium Commercial,2009,VOLKSWAGEN,CRAFTER 35 80 F/C P/V,5.0,2459.0,80.0,P/V,2.0,4/2007,162800.0,Yes,Yes,162800.0,More than 6 months,,,,,,0.01,Monthly,25.0,Mobility - Windscreen,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,21.929824561403,2000.0,91.20000000000212
138414,12078,2015-02-01,False,  ,Individual,Mr,English,,,Not specified,Not specified,South Africa,Mpumalanga,2410,Transvaal (all except Pretoria),Transvaal South East,Mobility - Motor,60058419.0,Passenger Vehicle,2012,TOYOTA,QUANTUM 2.7 SESFIKILE 16s,4.0,2694.0,111.0,B/S,4.0,4/2012,,Yes,Yes,248900.0,More than 6 months,,,,,,0.01,Monthly,25.0,Mobility - Windscreen,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,21.929824561403,4184.37719298246,190.8076000000046
137685,7636,2015-02-01,False,  ,Individual,Mr,English,,,Not specified,Not specified,South Africa,Gauteng,208,Transvaal (all except Pretoria),Bushveld,Mobility - Motor,60058418.0,Passenger Vehicle,2012,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,10/2010,250700.0,Yes,Yes,250700.0,More than 6 months,,,,,,250700.0,Monthly,700.1657,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,614.180438596491,12094.0,19.691281649472412
168542,14513,2015-07-01,False,  ,Individual,Mr,English,,,Not specified,Not specified,South Africa,Mpumalanga,2499,Transvaal (all except Pretoria),Transvaal South East,Mobility - Motor,60058418.0,Passenger Vehicle,2011,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,10/2010,,Yes,Yes,220000.0,More than 6 months,,,,,,220000.0,Monthly,651.2478,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,571.27,60494.2631578948,105.89434620738845
139223,11610,2015-04-01,False,  ,Individual,Mr,English,,,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60058418.0,Passenger Vehicle,2010,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,10/2010,,Yes,Yes,201000.0,More than 6 months,,,,,,0.01,Monthly,25.0,Mobility - Windscreen,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,21.929824561403,750.649122807018,34.229600000000815
142241,12522,2015-03-01,False,  ,Individual,Mr,English,,,Not specified,Not specified,South Africa,Gauteng,2198,Johannesburg,Johannesburg,Mobility - Motor,60058419.0,Passenger Vehicle,2014,TOYOTA,QUANTUM 2.7 SESFIKILE 16s,4.0,2694.0,111.0,B/S,4.0,4/2012,,Yes,Yes,332800.0,More than 6 months,No,No,No,,,332800.0,Monthly,867.3576,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,760.84,525.0,0.6900268124704274
182117,15980,2015-04-01,False,  ,Individual,Mr,English,,,Not specified,Not specified,South Africa,KwaZulu-Natal,4000,Natal (Durban),Durban,Mobility - Motor,60058418.0,Passenger Vehicle,2010,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,10/2010,220000.0,Yes,Yes,220000.0,More than 6 months,No,No,No,,,220000.0,Monthly,1070.5939,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,939.117456140351,67459.82456140351,71.83321332206357
198747,14471,2015-06-01,False,  ,Individual,Mr,English,,,Not specified,Not specified,South Africa,KwaZulu-Natal,4000,Natal (Durban),Durban,Mobility - Motor,60058418.0,Passenger Vehicle,2011,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,10/2010,235000.0,Yes,Yes,235000.0,More than 6 months,No,No,No,,,235000.0,Monthly,984.2863,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,863.409035087719,111326.315789474,128.93809453611252
166513,14181,2015-06-01,False,  ,Individual,Mr,English,,,Not specified,Not specified,South Africa,KwaZulu-Natal,4000,Natal (Durban),Durban,Mobility - Motor,60058407.0,Passenger Vehicle,2013,TOYOTA,QUANTUM 2.5 D-4D SESFIKILE 16s,4.0,2494.0,75.0,B/S,4.0,4/2012,280000.0,Yes,Yes,280000.0,More than 6 months,No,No,No,,,280000.0,Monthly,988.4005,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,867.01798245614,97357.6315789474,112.29021029430892
128587,10546,2015-04-01,False,  ,Individual,Mr,English,,,Not specified,Not specified,South Africa,KwaZulu-Natal,4037,Natal (Durban),Durban,Mobility - Motor,60058407.0,Passenger Vehicle,2014,TOYOTA,QUANTUM 2.5 D-4D SESFIKILE 16s,4.0,2494.0,75.0,B/S,4.0,4/2012,340000.0,Yes,Yes,340000.0,More than 6 months,No,No,No,,,340000.0,Monthly,1129.5489,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,990.832368421053,10975.4385964912,11.07698834463914
240452,13260,2015-07-01,False,  ,Individual,Mr,English,,,Not specified,Not specified,South Africa,KwaZulu-Natal,4105,Natal,South Coast,Mobility - Motor,60058407.0,Passenger Vehicle,2015,TOYOTA,QUANTUM 2.5 D-4D SESFIKILE 16s,4.0,2494.0,75.0,B/S,4.0,4/2012,359000.0,Yes,Yes,359000.0,More than 6 months,No,No,No,,,359000.0,Monthly,1091.6215,Mobility - Taxi with value more than R100 000 - R5 000 (April),Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,957.562719298246,35648.4473684211,37.228315858564564
152580,13302,2015-07-01,False,  ,Individual,Mr,English,,,Not specified,Not specified,South Africa,KwaZulu-Natal,4340,Natal,North Coast,Mobility - Motor,60058407.0,Passenger Vehicle,2014,TOYOTA,QUANTUM 2.5 D-4D SESFIKILE 16s,4.0,2494.0,75.0,B/S,4.0,4/2012,300000.0,Yes,Yes,300000.0,More than 6 months,,,,,,300000.0,Monthly,1074.2108,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,942.290175438596,118240.0,125.48151629084354
154070,13306,2015-05-01,False,  ,Individual,Mr,English,,,Not specified,Not specified,South Africa,KwaZulu-Natal,3170,Natal,Natal 1,Mobility - Motor,60058415.0,Passenger Vehicle,2008,TOYOTA,QUANTUM 2.7 SESFIKILE 14s,4.0,2694.0,111.0,B/S,4.0,11/2007,135800.0,Yes,Yes,135800.0,More than 6 months,No,No,No,,,135800.0,Monthly,744.0673,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,652.690614035088,70268.79824561407,107.66019417867176
155616,13757,2015-04-01,False,  ,Individual,Mr,English,,,Not specified,Not specified,South Africa,Northern Cape,8599,Cape Province,Vaalhartz,Mobility - Motor,60058419.0,Passenger Vehicle,2012,TOYOTA,QUANTUM 2.7 SESFIKILE 16s,4.0,2694.0,111.0,B/S,4.0,4/2012,244200.0,Yes,Yes,244200.0,More than 6 months,No,No,No,,,0.01,Monthly,25.0,Mobility - Windscreen,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,21.929824561403,2469.29824561404,112.60000000000284
154907,14107,2015-05-01,False,  ,Individual,Mr,English,,,Not specified,Not specified,South Africa,Gauteng,1759,Transvaal (all except Pretoria),Rand West,Mobility - Motor,60058419.0,Passenger Vehicle,2014,TOYOTA,QUANTUM 2.7 SESFIKILE 16s,4.0,2694.0,111.0,B/S,4.0,4/2012,,Yes,Yes,280000.0,More than 6 months,,,,,,7000.0,Monthly,85.0,No excess,Income Protector,Income Protector,Income Protector,Optional Extended Covers,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,74.561403508771,3947.36842105263,52.94117647058888
154914,14107,2015-05-01,False,  ,Individual,Mr,English,,,Not specified,Not specified,South Africa,Gauteng,1759,Transvaal (all except Pretoria),Rand West,Mobility - Motor,60058419.0,Passenger Vehicle,2014,TOYOTA,QUANTUM 2.7 SESFIKILE 16s,4.0,2694.0,111.0,B/S,4.0,4/2012,,Yes,Yes,280000.0,More than 6 months,,,,,,280000.0,Monthly,857.1262,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,751.865087719298,77010.07017543862,102.42538379995858
212049,19092,2015-05-01,False,  ,Individual,Mr,English,,,Not specified,Not specified,South Africa,Western Cape,7100,Cape Province (East and North of Cape Town),East and North of,Mobility - Motor,60058419.0,Passenger Vehicle,2013,TOYOTA,QUANTUM 2.7 SESFIKILE 16s,4.0,2694.0,111.0,B/S,4.0,4/2012,,Yes,Yes,260000.0,More than 6 months,No,No,No,,,260000.0,Monthly,862.3526,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,0.0,21825.0175438596,
212389,19131,2015-06-01,False,  ,Individual,Mr,English,,,Not specified,Not specified,South Africa,Gauteng,1724,Transvaal (all except Pretoria),Rand West,Mobility - Motor,60058407.0,Passenger Vehicle,2014,TOYOTA,QUANTUM 2.5 D-4D SESFIKILE 16s,4.0,2494.0,75.0,B/S,4.0,4/2012,300000.0,Yes,Yes,300000.0,More than 6 months,No,No,No,,,0.01,Monthly,25.0,Mobility - Windscreen (Feb2015),Windscreen (2015),Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,21.929824561403,501.754385964912,22.880000000000518
136238,11682,2015-06-01,False,  ,Individual,Mr,English,,,Not specified,Not specified,South Africa,Gauteng,1803,Transvaal (all except Pretoria),Transvaal South,Mobility - Motor,60058418.0,Passenger Vehicle,2011,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,10/2010,,Yes,No,0.0,More than 6 months,,,,,,0.01,Monthly,25.0,Mobility - Windscreen,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,21.929824561403,1300.0,59.28000000000138
198313,17711,2015-05-01,False,  ,Individual,Mr,English,,,Not specified,Not specified,South Africa,Gauteng,1862,Transvaal (all except Pretoria),Transvaal South,Mobility - Motor,60058418.0,Passenger Vehicle,2011,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,10/2010,,Yes,Yes,231000.0,More than 6 months,No,No,No,,,231000.0,Monthly,969.9545,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,850.837280701754,2351.0,2.7631605400047126
47539,3878,2015-02-01,False,  ,Individual,Mr,English,ABSA Bank,Current account,Not specified,Male,South Africa,Gauteng,64,Transvaal (Pretoria),Pretoria,Mobility - Motor,60058418.0,Passenger Vehicle,2011,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,10/2010,228800.0,Yes,No,0.0,More than 6 months,No,No,No,,,7000.0,Monthly,85.0,No excess,Income Protector,Income Protector,Income Protector,Optional Extended Covers,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,74.561403508771,3508.77192982456,47.05882352941234
1514,174,2014-03-01,False,  ,Individual,Mr,English,ABSA Bank,Current account,Not specified,Male,South Africa,Gauteng,1496,Rand East,Rand East,Mobility - Motor,60058407.0,Passenger Vehicle,2012,TOYOTA,QUANTUM 2.5 D-4D SESFIKILE 16s,4.0,2494.0,75.0,B/S,4.0,4/2012,,Yes,No,0.0,More than 6 months,No,No,No,,,0.01,Monthly,18.0,Mobility - Windscreen,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,15.78947368421,2968.705263157893,188.01800000000617
126029,6641,2015-02-01,False,  ,Individual,Mr,English,ABSA Bank,Current account,Not specified,Male,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60056987.0,Passenger Vehicle,2007,TOYOTA,HiACE SIYAYA,4.0,2237.0,75.0,B/S,4.0,8/2001,,Yes,No,0.0,More than 6 months,,,,,,7000.0,Monthly,85.0,No excess,Income Protector,Income Protector,Income Protector,Optional Extended Covers,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,74.561403508771,6140.35087719298,82.35294117647159
92064,6641,2015-01-01,False,  ,Individual,Mr,English,ABSA Bank,Current account,Not specified,Male,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60056987.0,Passenger Vehicle,2007,TOYOTA,HiACE SIYAYA,4.0,2237.0,75.0,B/S,4.0,8/2001,,Yes,No,0.0,More than 6 months,,,,,,80000.0,Monthly,450.9032,Mobility - Taxi with value less than R100 000 - R3 000,Own Damage.,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,395.529122807018,36298.298245614,91.77149330499299
198638,15709,2015-04-01,False,  ,Individual,Mr,English,,,Not specified,Not specified,South Africa,KwaZulu-Natal,4000,Natal (Durban),Durban,Mobility - Motor,60058407.0,Passenger Vehicle,2015,TOYOTA,QUANTUM 2.5 D-4D SESFIKILE 16s,4.0,2494.0,75.0,B/S,4.0,4/2012,359000.0,Yes,Yes,0.0,More than 6 months,No,No,No,,,0.01,Monthly,25.0,Mobility - Windscreen (Feb2015),Windscreen (2015),Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,21.929824561403,1429.63157894737,65.19120000000159
76031,5311,2015-03-01,False,  ,Individual,Mr,English,ABSA Bank,Current account,Not specified,Not specified,South Africa,Gauteng,120,Transvaal (Pretoria),Pretoria,Mobility - Motor,60058419.0,Passenger Vehicle,2012,TOYOTA,QUANTUM 2.7 SESFIKILE 16s,4.0,2694.0,111.0,B/S,4.0,4/2012,,Yes,No,0.0,More than 6 months,,,,,,0.01,Monthly,25.0,Mobility - Windscreen,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,21.929824561403,815.78947368421,37.20000000000084
92064,6641,2015-05-01,False,  ,Individual,Mr,English,ABSA Bank,Current account,Not specified,Male,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60056987.0,Passenger Vehicle,2007,TOYOTA,HiACE SIYAYA,4.0,2237.0,75.0,B/S,4.0,8/2001,,Yes,No,0.0,More than 6 months,,,,,,80000.0,Monthly,450.9032,Mobility - Taxi with value less than R100 000 - R3 000,Own Damage.,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,395.529122807018,11927.2543859649,30.155186301627424
92169,6641,2015-02-01,False,  ,Individual,Mr,English,ABSA Bank,Current account,Not specified,Male,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60058418.0,Passenger Vehicle,2009,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,10/2010,,Yes,No,0.0,More than 6 months,,,,,,180000.0,Monthly,653.2974,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,573.067894736842,18791.649122806968,32.7913137263365
17604,891,2015-03-01,False,  ,Individual,Mr,English,ABSA Bank,Current account,Not specified,Not specified,South Africa,Gauteng,122,Transvaal (Pretoria),Pretoria,Mobility - Motor,11510120.0,Passenger Vehicle,2010,CMC,AMANDLA 2.2,4.0,2237.0,76.0,B/S,4.0,4/2008,,Yes,No,100000.0,,,,,,,100000.0,Monthly,333.0536,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,292.152280701754,22212.83333333333,76.0316957991147
17755,900,2014-07-01,False,  ,Individual,Mr,English,ABSA Bank,Current account,Not specified,Not specified,South Africa,Gauteng,161,Transvaal (Pretoria),Pretoria,Mobility - Motor,60058419.0,Passenger Vehicle,2012,TOYOTA,QUANTUM 2.7 SESFIKILE 16s,4.0,2694.0,111.0,B/S,4.0,4/2012,,Yes,No,0.0,,,,,,,0.01,Monthly,18.0,Mobility - Windscreen,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,15.78947368421,750.649122807018,47.54111111111273
151997,13832,2015-03-01,False,  ,Individual,Mr,English,,,Not specified,Not specified,South Africa,Western Cape,7455,Karoo 1 (Northeast of Cape Town),Northeast of CT,Mobility - Motor,60058419.0,Passenger Vehicle,2014,TOYOTA,QUANTUM 2.7 SESFIKILE 16s,4.0,2694.0,111.0,B/S,4.0,4/2012,282100.0,Yes,Yes,282100.0,More than 6 months,,,,,,0.01,Monthly,25.0,Mobility - Windscreen,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,21.929824561403,750.649122807018,34.229600000000815
128689,10903,2015-01-01,False,  ,Individual,Mr,English,,,Not specified,Not specified,South Africa,KwaZulu-Natal,4037,Natal (Durban),Durban,Mobility - Motor,60058400.0,Passenger Vehicle,2012,TOYOTA,QUANTUM 2.5 D-4D 14 SEAT,4.0,2494.0,75.0,B/S,4.0,3/2005,270000.0,Yes,Yes,270000.0,More than 6 months,,,,,,270000.0,Monthly,1147.4525,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,1006.53728070175,14028.5877192982,13.937474535982988
32402,2415,2014-12-01,False,  ,Individual,Mr,English,ABSA Bank,Current account,Not specified,Not specified,South Africa,Gauteng,177,Transvaal (Pretoria),Pretoria,Mobility - Motor,60058418.0,Passenger Vehicle,2011,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,10/2010,,Yes,No,0.0,,,,,,,7000.0,Monthly,85.0,No excess,Income Protector,Income Protector,Income Protector,Optional Extended Covers,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,74.561403508771,6140.35087719298,82.35294117647159
47546,3878,2015-02-01,False,  ,Individual,Mr,English,ABSA Bank,Current account,Not specified,Male,South Africa,Gauteng,64,Transvaal (Pretoria),Pretoria,Mobility - Motor,60058418.0,Passenger Vehicle,2011,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,10/2010,228800.0,Yes,No,0.0,More than 6 months,No,No,No,,,232500.0,Monthly,680.5822,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,597.001929824561,18970.798245614005,31.77677876382894
